,guest_email,has_rewards,room_type,amenities_fee,checkin_date,checkout_date,room_rate,billing_address,credit_card_number
581,johnsonkristina@example.org,False,BASIC,26.905144623139474,26 Apr 2020,29 Apr 2020,163.21051965880804,"85898 Bill Corners Apt. 420
West Jeffreychester, ID 08930",6011394966394851
582,tammy62@example.com,False,BASIC,18.02979009064633,08 Jun 2020,07 Jul 2020,114.2301276218869,"PSC 4567, Box 4822
APO AP 76433",4346555907575771
583,barnesselena@example.org,False,BASIC,25.56787822287876,16 Jul 2020,07 Jun 2020,145.1407179745709,"9414 Derrick Brook
New Shannon, ID 46478",213175152317908
584,xlee@example.org,False,BASIC,23.511448793136143,27 Apr 2020,03 May 2020,180.78904182449014,"013 Robert Hollow Apt. 236
Port Theodore, NE 79248",213130969514304
585,carterjessica@example.net,False,BASIC,35.35557498874164,10 Oct 2019,24 Oct 2019,193.33079665199904,"USCGC Ross
FPO AP 71813",5473494833332580
586,christian06@example.com,False,BASIC,15.238453475441109,31 May 2020,17 May 2020,105.30882219890557,"0773 Michelle Junction
Toddland, TX 48182",180058481005999
587,toni01@example.net,False,BASIC,25.73098592669512,08 Oct 2019,10 Nov 2019,184.4402741678758,"01810 Townsend Parks Suite 633
Lake Kristina, OR 13631",4128997667493684
588,william12@example.com,True,BASIC,13.45904916451706,04 Aug 2020,07 Aug 2020,129.19071407905,"0893 Rodriguez Radial
Joshuaberg, GA 58293",4299894191604
589,ricardowilliams@example.org,True,BASIC,15.291282893608178,13 Mar 2021,13 Feb 2021,104.09601730104345,"53086 Joseph Estates Apt. 497
Collinsfurt, CO 87424",343232500067397
590,margarethorton@example.org,False,BASIC,15.400819247285362,26 Jun 2020,10 Jun 2020,97.79160199642186,"6338 Kevin Bypass Suite 759
Walkerborough, SD 17289",2233272174616367
591,kyle44@example.net,True,DELUXE,0.2107815508056703,21 Jan 2021,14 Jan 2021,222.1692822346781,"233 Weber Ridges Apt. 491
Savannahtown, MA 16304",4144574108736
592,jeffrey93@example.com,False,BASIC,6.996594126796984,09 Jun 2020,,228.4612855664164,"6888 Gibson Streets
West Christopher, FL 45776",4104785155005450
593,bhernandez@example.com,False,BASIC,16.87413468711633,25 Jun 2020,29 Jun 2020,181.90790637076515,"91889 Morales Flats Suite 043
North Thomashaven, TN 07703",4895659415252373702
594,testrada@example.net,False,BASIC,9.53173967421366,29 Jan 2021,22 Jan 2021,142.31022017020337,"41808 Nicole Inlet
Port Anthonyhaven, UT 19846",6518145744690780
595,moniquesmith@example.net,False,BASIC,24.72682296878724,23 Aug 2020,07 Jul 2020,136.97058824380505,"63256 Antonio Meadows
New Emilyfort, WV 89181",676130256206
596,megan87@example.org,False,BASIC,11.833248982580468,02 Oct 2020,23 Oct 2020,83.8,"3559 Neal Fords
North Ashley, AZ 03590",4069522399868887
597,brownjohn@example.com,False,BASIC,18.988451495655923,16 Nov 2020,22 Oct 2020,175.9542852503467,"69574 Frank Port Apt. 014
Lake Ericshire, AR 95671",3555158606024510
598,espinozajenny@example.net,False,BASIC,12.996689482427149,02 Aug 2020,24 Aug 2020,152.3596985485295,"66390 Floyd Springs
Thomasmouth, AL 66502",4793589754814080930
599,abaker@example.org,False,DELUXE,10.7976906553324,07 Aug 2020,12 Aug 2020,204.72204964628716,"1848 Katherine Mills Apt. 279
Cobbstad, MS 82038",676202600356
600,qanderson@example.com,False,BASIC,,29 Feb 2020,25 Feb 2020,214.16215229537593,"5651 Denise Wall Suite 086
Victorland, DE 78313",4457889160791626
601,kaitlyn60@example.org,False,DELUXE,11.741001788148115,03 Nov 2020,16 Nov 2020,229.27152431143566,"49596 Lisa Lane Apt. 693
South Brenda, NE 17392",346119810452269
602,raymondcontreras@example.org,False,BASIC,28.824727894447747,09 Dec 2020,02 Dec 2020,142.02288872054015,"485 Joseph Squares
North Bonnie, PA 90876",4241052555975236
603,kristinconner@example.net,True,BASIC,1.4109554612827324,09 Sep 2020,13 Sep 2020,164.18173805808541,"554 Robert Courts Suite 896
East Christinefurt, ND 46473",676300901268
604,hannahwilliams@example.net,False,BASIC,11.93662539108155,11 Jan 2021,19 Dec 2020,103.18308130377659,"1699 Anderson Highway Suite 450
Port Jeffreyhaven, VT 75182",3530456515623491
605,cooperemily@example.com,False,BASIC,39.46247794887465,12 Sep 2020,05 Sep 2020,177.08413126705977,"753 James Stravenue
Chaneyport, MA 78704",30020977796616
606,johnsonjustin@example.net,False,BASIC,13.701217292668463,16 May 2020,03 Jun 2020,200.5754054640723,"35933 Stewart Ridges
Carriebury, DE 46511",3502593389204000
607,rachelmarsh@example.net,False,BASIC,0.0,21 Aug 2020,04 Oct 2020,166.57766185832753,"08341 Gross Hills
Knightville, TN 48878",180056315393979
608,xskinner@example.com,False,DELUXE,,23 Oct 2020,30 Sep 2020,161.26923140386663,"Unit 6928 Box 4659
DPO AP 78499",4511652472311705
609,conneremily@example.org,False,BASIC,23.10288683281277,29 Aug 2020,21 Aug 2020,231.09066016087235,"193 Samuel Crest
Marshmouth, ME 22957",4926321250909538162
610,teresa02@example.org,True,BASIC,9.336153765411119,16 Oct 2020,25 Sep 2020,123.17780118328861,"6874 Nguyen Place
West Martinville, OH 39335",4831639415915612
611,davenportphillip@example.org,True,BASIC,19.8143649370787,23 Oct 2020,,220.8761157164294,"713 Woodard Ports Suite 493
North Chloe, MA 73092",2237013129817031
612,jakejuarez@example.net,False,BASIC,14.190691068638825,11 Apr 2020,10 May 2020,133.53752099501307,"30748 Alexander Well Apt. 810
Barbaraside, MN 15066",675911066826
613,tanya56@example.net,False,BASIC,33.36873783673968,10 Jun 2020,06 Jul 2020,225.04552658282097,"39282 Sherry Ranch
Port Matthewland, AK 93049",180005843782435
614,jennifer61@example.net,False,BASIC,31.311760626608987,29 Aug 2020,12 Aug 2020,105.36265699276548,"596 Williams Locks
Anthonymouth, KS 83126",213108848410621
615,williammcintosh@example.org,True,BASIC,12.36232349221033,06 May 2020,14 Apr 2020,199.904295856133,"PSC 7956, Box 0431
APO AP 55929",4749383942960160
616,richardmills@example.org,False,BASIC,18.712522950220148,13 Sep 2020,18 Sep 2020,239.08580989039353,"97906 Harper Pine Apt. 993
North Dean, IL 43619",4685058877287
617,bradley04@example.org,False,BASIC,3.396297491747971,08 Apr 2020,23 Mar 2020,122.2907781442508,"5098 Rodriguez Club Apt. 755
Scottton, MD 36209",4878366471316063029
618,jcarson@example.org,False,BASIC,35.8376122895434,11 Jan 2020,27 Dec 2019,89.50476542513917,"80852 Scott Creek
New Jameshaven, OK 01365",6011271286174702
619,richardsralph@example.com,True,BASIC,15.029004760056093,30 Jun 2020,10 Jun 2020,95.08659867534593,"0904 Dickerson Curve
Ericaton, IA 72940",3515635497746300
620,emily44@example.net,False,BASIC,24.674476299473,21 Mar 2020,15 Apr 2020,165.28161714954348,"9654 Smith Mall Suite 575
Danaport, SC 01504",30466218205091
621,egillespie@example.org,False,BASIC,20.703444669723808,22 Jul 2020,20 Jul 2020,123.96878414041304,"88269 Nathaniel Green Apt. 397
Elizabethstad, KS 11463",4337783015383
622,johnsonjamie@example.com,False,BASIC,26.83471974029309,16 Mar 2020,17 Mar 2020,165.22891902978375,"23696 Davis Stream
Lake Jamesburgh, MO 76359",213153558993382
623,jamesevans@example.net,False,BASIC,28.431635757719086,08 Jul 2020,27 Jul 2020,142.69340540425372,"85148 Dunn Parkways
New Shelbymouth, MO 59794",371693045423863
624,tray@example.org,False,BASIC,13.445091879102218,06 Mar 2020,07 Feb 2020,196.55028138860496,"4674 Samuel Rue Suite 919
Charlesport, CO 49158",4226333812780695
625,annaschmidt@example.com,True,BASIC,25.951802267511738,21 Dec 2019,22 Jan 2020,122.76144885931016,"9673 Christine Trace Suite 812
Randyshire, HI 20045",4572424968226201
626,hernandezshelia@example.org,False,BASIC,4.925476666658609,02 Jan 2020,25 Jan 2020,187.16019406328218,"PSC 3902, Box 7901
APO AE 60287",4711401502222
627,vnolan@example.com,False,BASIC,11.54963689557109,23 Jul 2020,06 Aug 2020,88.06130177744288,"86005 Oconnor Field
West Suzanne, WY 84673",180071479217534
628,chrisgreen@example.net,False,BASIC,18.213770275847068,28 Aug 2020,17 Aug 2020,95.74173016304417,"052 Rachel View Apt. 141
New Kimberly, WY 56086",342766190896004
629,ejohnson@example.com,True,BASIC,17.1351496907568,09 Apr 2020,01 May 2020,162.93186934975685,"33203 Patrick Courts Suite 193
Port Josephmouth, AR 37642",346585966774872
630,zturner@example.org,False,DELUXE,,16 Dec 2020,08 Dec 2020,261.6659295043635,"12323 Rivera Mission
Andersonville, FL 91768",4755349956812716916
631,anthonypatterson@example.org,False,DELUXE,10.606569298846832,04 Aug 2020,18 Jul 2020,257.7145349447307,"89063 Ramirez Plains Suite 098
New Katherine, WY 86564",213128775315437
632,michaelbaker@example.com,False,BASIC,12.325838727880033,14 Mar 2021,29 Jan 2021,92.06139484482372,"457 Glen Terrace Suite 393
North Robertmouth, OR 39514",3578908942320565
633,kiaradiaz@example.net,False,BASIC,34.62195016398685,21 Dec 2020,17 Dec 2020,125.91621110749387,"73868 Luke Manor
Gilmorebury, TX 45348",3599699218508828
634,christina32@example.org,False,DELUXE,14.692563500906495,11 Aug 2020,05 Aug 2020,242.97081056055507,"45129 Mayo Tunnel Apt. 764
Jamesville, PA 41840",6550311234113670
635,perry64@example.org,False,BASIC,17.859969274755546,23 Jul 2020,24 Jul 2020,194.170109703079,"9755 Johnson Bypass
North Andrea, ME 06210",344611685767344
636,tylerphillips@example.net,False,BASIC,32.872738990706736,12 Apr 2020,23 Apr 2020,164.80640922528087,"19672 Flores Overpass Suite 370
Torresshire, CA 26042",4683049287788460
637,ericajohnson@example.net,False,SUITE,0.0,03 Jul 2020,18 Jun 2020,219.44382830010295,"5499 Bradley Divide Apt. 594
New Susan, AK 86342",4341209889025
638,paigebarajas@example.org,False,BASIC,27.20320694448491,27 Dec 2020,01 Jan 2021,126.72222811346225,"2556 Daniel Path
Port Michelleside, OR 35043",4553089982486
639,edwardgood@example.net,True,BASIC,0.0,04 May 2020,12 Jun 2020,169.61008041688484,"1296 Kimberly Mission Suite 809
Davidstad, UT 69723",3520383166893870
640,timothy53@example.com,False,BASIC,12.368822829604682,31 Dec 2020,24 Dec 2020,148.36119038105446,"25819 David Green Apt. 999
Jasonville, NJ 50247",6520982482869895
641,randallalyssa@example.org,False,BASIC,40.461740966752046,18 Nov 2020,12 Dec 2020,186.23577387756063,"17495 James Via
North Cheryl, IA 92040",6561098142725698
642,amy30@example.com,False,BASIC,12.514999675682324,14 Jan 2021,10 Feb 2021,191.77632147636064,"10379 Kristine Cliff
Christopherfort, AL 43956",6538111115501937
643,jenniferbrown@example.com,False,BASIC,3.340491747552557,28 May 2020,18 May 2020,85.9410952230173,"Unit 1919 Box 8543
DPO AE 57664",4978519400804144847
644,andrea93@example.org,True,DELUXE,6.349206677216165,18 Jul 2020,14 Jul 2020,244.00698690503373,"916 Burke Islands Apt. 126
Zunigachester, SC 47337",378766772526612
645,robert65@example.net,False,BASIC,8.583604960153231,07 Sep 2020,03 Oct 2020,140.00727087822168,"USNV Hampton
FPO AP 85149",38356688409400
646,james37@example.net,False,BASIC,11.628497868432062,09 May 2020,26 Apr 2020,149.64412742577088,"933 Norris Stream Apt. 889
New Katrinatown, OH 53826",4409159352911211
647,thomasherring@example.com,False,BASIC,22.01609934664804,15 Sep 2020,07 Sep 2020,136.8078987735022,"75019 Smith Points Apt. 633
Darrellhaven, NH 05295",3526140373076259
648,ryan88@example.net,False,BASIC,19.901875181235415,20 Sep 2020,17 Sep 2020,205.4544491268258,"31813 Friedman Plaza Suite 797
South Zachary, NY 62627",340561183194893
649,brittney40@example.net,False,BASIC,33.53049298059124,29 Feb 2020,21 Apr 2020,141.58597581711462,"481 Daniel Neck
South Robert, MT 19722",4589680536464274
650,richardbutler@example.com,False,BASIC,13.265646325120107,28 May 2020,13 Jun 2020,187.81601767959165,"134 White Prairie Suite 636
Garyfurt, NC 23867",3527763251064672
651,patrickbanks@example.net,False,BASIC,13.334836450327508,05 Jul 2020,19 Jul 2020,94.953519943532,"2866 Rogers Villages Suite 293
Ericahaven, NY 51785",379380479155763
652,sarah92@example.net,True,BASIC,22.415651492586143,01 Nov 2020,15 Oct 2020,90.09148499449773,"95888 Emily Crest Apt. 884
Thompsonfurt, NC 03288",2677168334447854
653,kbernard@example.net,False,BASIC,20.43900594530045,28 Dec 2019,05 Feb 2020,168.83669490167415,"52575 Lawson Isle
South Danny, ID 52029",4326341462385878116
654,mark48@example.net,False,BASIC,31.824276199374033,03 Aug 2020,10 Sep 2020,147.08370786074968,"44627 Stacy Forks Apt. 389
Frankstad, NV 74125",30039118593617
655,mccormickkimberly@example.org,False,BASIC,,19 Jun 2020,15 Jun 2020,100.6019669523262,"8735 Jessica Meadow Suite 625
Millershire, VT 57868",3512584462498997
656,scolon@example.org,False,BASIC,31.28788976440272,30 Dec 2020,16 Dec 2020,83.8,"088 Lisa Court
Port Adrian, NY 29337",180035651948687
657,ebell@example.net,False,BASIC,20.81457432370523,15 Oct 2020,11 Nov 2020,202.26352572362848,"102 Johnson Turnpike
Donnaville, MT 90681",6011276391394541
658,mayhenry@example.org,False,BASIC,11.342458000561983,25 May 2020,23 May 2020,187.1100788899778,"389 Scott Gateway
Williamsview, KY 02915",6507393048786622
659,richard04@example.net,False,BASIC,,03 Nov 2020,25 Oct 2020,189.55326383382487,"USCGC Griffith
FPO AP 72703",30545570648244
660,hschwartz@example.com,False,DELUXE,21.175434186634085,25 Apr 2020,18 May 2020,150.63846685519422,"071 Chung Brooks
Sarahberg, ND 94874",2230036946683895
661,brianwise@example.org,False,BASIC,33.27332439400901,13 Sep 2020,14 Aug 2020,146.81060111504584,"13117 Corey Fords
East Troy, SD 59439",4692739982999
662,jenniferthomas@example.net,False,BASIC,,23 Aug 2020,01 Aug 2020,85.25917036848809,"USCGC Blanchard
FPO AA 26095",3515432170279142
663,cmoyer@example.net,True,BASIC,24.079900570707892,27 Jun 2020,10 Jul 2020,127.56724317911377,"0395 Carroll Wall
Montgomerychester, DE 71677",4366320122228655
664,bvillegas@example.org,False,BASIC,13.58293234155888,09 Mar 2020,18 Jan 2020,146.6102986849829,"PSC 9347, Box 9100
APO AE 99343",4504835107770234
665,john74@example.net,False,BASIC,17.69800705503195,23 Nov 2019,21 Nov 2019,163.42696875250982,"8256 William Rue Apt. 279
Heidimouth, WA 05548",5299691834770096
666,stewartwhitney@example.net,True,DELUXE,19.809670241339735,19 Feb 2021,21 Feb 2021,213.4551976744537,"285 Seth Union
Lake Johnport, OR 52722",4737590619675
667,tammy18@example.net,False,BASIC,28.118657494060432,22 Feb 2020,06 Apr 2020,141.97547962123505,"Unit 9492 Box 0632
DPO AE 69094",4399302172731
668,olawrence@example.org,False,BASIC,30.296375661787593,02 Jun 2020,20 Jun 2020,83.8,"9351 Kristen Manors Suite 780
Elizabethhaven, DC 30995",180059954749931
669,brad16@example.net,False,BASIC,14.746565349555562,24 Jan 2021,14 Jan 2021,201.55890657284138,"13468 Natalie Haven Apt. 284
Sextonfort, SC 93626",5228903899905111
670,lellison@example.org,False,BASIC,15.20369270284701,25 Jun 2020,02 Jul 2020,206.2678826223908,"PSC 0286, Box 1015
APO AP 32772",376365959508352
671,david69@example.org,False,BASIC,39.74121070577813,14 Aug 2020,26 Jul 2020,151.40974176057105,"96683 Erin Mountain Suite 333
Chantown, MA 87662",569217136708
672,jessicahodge@example.com,False,BASIC,0.0,04 Aug 2020,01 Aug 2020,83.8,"309 Meyer River
Lake Kaitlynshire, CO 81772",4652369236715801139
673,heatherlamb@example.org,True,BASIC,2.5110038955803997,26 Aug 2020,22 Sep 2020,83.8,"83068 Yates Crescent Suite 901
West Taylormouth, NV 05560",4596633130933039
674,guzmangary@example.org,False,BASIC,28.53615932342229,31 Aug 2020,11 Aug 2020,125.44663022250008,"51125 Angela Fork Apt. 026
Lake Lindsayburgh, IA 01024",2276841697170819
675,laurafrost@example.com,False,BASIC,35.879906323697824,09 Aug 2020,13 Jul 2020,83.8,"79349 Savage Mission Apt. 442
East Robert, RI 12774",4447441422853
676,weissisabel@example.com,False,BASIC,16.648676293967526,16 Jun 2020,06 Jun 2020,87.35984763461454,"29106 Jennifer Ferry
New Edward, KY 28369",4273389018390
677,vmaynard@example.net,False,BASIC,32.850342221248916,10 Nov 2020,,130.95832484736772,"811 Carol Village
West Charles, MD 96400",3599481215066229
678,lozanoallison@example.org,False,BASIC,18.544309305302495,09 Oct 2020,18 Sep 2020,156.55056562461985,"342 John Cove
Port Gary, AR 15915",344742313895395
679,todd14@example.org,False,BASIC,11.468337238260524,08 Nov 2020,23 Nov 2020,236.58107523806916,"USS Middleton
FPO AP 94477",3564902810241538
680,zmorris@example.org,False,BASIC,12.727466673915345,16 Apr 2020,21 May 2020,83.8,"122 Nielsen Isle Apt. 533
North Brianna, NM 48078",3531108431134330
681,cherylwalters@example.com,True,BASIC,12.138358880277638,27 Sep 2020,11 Sep 2020,200.37839969365092,"28900 Mcintyre Run
North Seanhaven, WY 34632",4172061986885644
682,jasonbuchanan@example.org,False,BASIC,26.33357719518909,16 Apr 2020,14 Apr 2020,154.95777140610602,"72442 Miller Ports Suite 533
Matthewfort, ME 51477",501807355562
683,murraydustin@example.com,True,BASIC,5.725042975673597,07 May 2020,30 May 2020,98.31145217076589,"53917 Rodriguez Rue Apt. 719
South Williamberg, KS 01516",4492991929209895
684,crystal29@example.com,False,BASIC,17.47818164664605,03 May 2020,,186.34165239721793,"PSC 5480, Box 0405
APO AE 56990",180045506380192
685,jacob40@example.net,False,BASIC,23.937706311264414,25 Mar 2020,30 Mar 2020,175.09658999000396,"868 Parks Stream
Smithside, OH 05967",4037377308284802089
686,kristin26@example.net,False,SUITE,24.995473500621607,16 Mar 2020,26 Feb 2020,182.6439546080165,"0775 Cardenas Pike Suite 023
Jonesmouth, FL 32323",4018826236542924
687,joshuamcknight@example.com,False,BASIC,24.492949288748985,11 Apr 2020,20 May 2020,111.85527456445249,"1247 Miller Roads Suite 925
North Michaelton, GA 31899",36703391047476
688,huertaelizabeth@example.net,False,BASIC,17.880464907060695,02 Jun 2020,,188.4617826543859,"44102 Ellis Port
New Brian, CO 01752",676102145858
689,scott85@example.net,False,BASIC,16.209904661477182,26 Oct 2020,10 Oct 2020,170.56760325608437,"Unit 4776 Box 4334
DPO AE 95185",4668384678985162
690,christophermeza@example.org,True,BASIC,,29 Oct 2020,06 Oct 2020,157.91974655162014,"1069 Chad Fork Suite 664
Port Kathleen, WY 48612",4521659247856672
691,wyattjames@example.org,False,BASIC,22.203574594805087,25 Jun 2020,23 May 2020,85.73244458656066,"136 Barnes Road Apt. 406
Amyville, CA 51320",3507486682877207
692,weisstina@example.com,False,BASIC,18.920764951564074,11 Aug 2020,18 Sep 2020,132.27466948867982,"7632 Lindsey Extensions Suite 468
Littlefurt, CA 39237",630499752560
693,wesleystevens@example.org,True,BASIC,14.861444473503552,09 Jan 2020,08 Feb 2020,123.29803740942982,"8804 Emily Hollow Apt. 293
Port Michael, TX 23102",378616502031625
694,bsoto@example.com,False,BASIC,10.586727719176789,26 Nov 2019,10 Dec 2019,183.17631911937661,"Unit 0847 Box 0370
DPO AA 16695",30563225609248
695,rebecca15@example.net,False,BASIC,3.8869826768586453,17 May 2020,06 May 2020,117.33934448469799,"55067 Derrick View Suite 700
Wagnerhaven, NM 83720",213199218255043
696,amandaatkinson@example.com,False,BASIC,27.41967050190996,22 Jul 2020,06 Aug 2020,83.8,"265 Sutton Squares
Jeremyberg, GA 52290",30565437897883
697,kstevenson@example.com,False,BASIC,24.492779125631582,11 Apr 2020,10 May 2020,108.04167732584085,"27738 Garcia Motorway
Johnsonfort, WA 86175",4909613909106589
698,rodrigueznicole@example.net,True,DELUXE,12.680511655158146,21 May 2020,11 Jun 2020,251.84333172524134,"Unit 4907 Box 2328
DPO AA 61405",30037580965818
